graduate_id,graduation_year,age_at_graduation,gender,ethnicity,university_tier,major,gpa,internship_count,study_abroad,leadership_roles,industry,job_location,company_size,graduate_degree,technical_skills,remote_work_percent,years_experience,salary_starting,salary_current,job_satisfaction
GRAD_000184,2022,21,Other,Asian,Top 100,Data Science,2.94,1,Yes,1,Transportation,Denver,Fortune 500,None,2.0,60.0,2,95832,115570,7.8
GRAD_000185,2015,23,Male,Asian,Regional,Political Science,3.42,1,Yes,1,Retail,Miami,Medium,PhD,2.0,20.0,9,49032,91101,5.5
GRAD_000186,2020,21,Female,White,Top 10,Data Science,3.33,0,No,1,Non-profit,Philadelphia,Large,None,2.0,60.0,4,80557,103734,8.2
GRAD_000187,2015,22,Male,White,Top 100,Finance,3.11,0,No,0,Energy,Chicago,Medium,None,2.0,40.0,9,107566,169014,10.0
GRAD_000188,2016,22,Female,Hispanic,Top 100,Data Science,3.09,2,No,1,Retail,Portland,Medium,MBA,1.0,60.0,8,84480,168091,7.7
GRAD_000189,2021,21,Male,Asian,Top 10,Chemistry,2.84,1,No,1,Consulting,Boston,Fortune 500,MBA,2.0,0.0,3,111393,174217,8.5
GRAD_000190,2017,20,Male,White,Top 10,Computer Science,3.67,1,No,0,Technology,Los Angeles,Small,MBA,1.0,,7,159534,254420,6.1
GRAD_000191,2015,24,Male,Hispanic,Regional,Engineering,3.25,3,No,1,Education,New York,Large,None,2.0,60.0,9,100066,144937,9.6
GRAD_000192,2016,24,Male,White,Regional,Computer Science,2.73,2,No,1,Finance,Portland,Small,None,1.0,0.0,8,134773,177575,5.8
GRAD_000193,2017,23,Male,Black,Top 100,Business,3.32,0,Yes,2,Non-profit,Chicago,Startup,MBA,3.0,0.0,7,63884,114004,7.1
GRAD_000194,2022,23,Female,White,Regional,Engineering,3.03,1,No,1,Manufacturing,New York,Startup,Masters,1.0,20.0,2,110004,130132,7.9
GRAD_000195,2021,21,Female,Hispanic,Regional,Computer Science,3.09,0,Yes,1,Retail,Philadelphia,Medium,MD,0.0,20.0,3,80273,132388,7.7
GRAD_000196,2021,22,Male,Asian,Top 50,Business,3.65,1,No,1,Media,Dallas,Small,None,1.0,80.0,3,76804,86931,1.4
GRAD_000197,2018,21,Female,White,Top 50,Business,3.22,1,,1,Healthcare,San Francisco,Fortune 500,MBA,3.0,20.0,6,143336,243701,7.4
GRAD_000198,2016,22,Female,Asian,Regional,Economics,3.88,1,No,3,Education,Washington DC,Large,PhD,2.0,20.0,8,85969,146466,10.0
GRAD_000199,2022,22,Male,White,Top 10,Engineering,4.0,1,Yes,1,Media,Portland,Small,None,3.0,0.0,2,124529,144846,7.5
GRAD_000200,2016,20,Male,Hispanic,Top 100,Engineering,3.78,2,No,2,Technology,Dallas,Fortune 500,None,3.0,80.0,8,135009,193373,8.5
GRAD_000201,2019,22,Other,Other,Top 100,Finance,2.93,2,No,0,Real Estate,Austin,Medium,None,4.0,100.0,5,96752,144944,5.8
GRAD_000202,2017,21,Male,White,Regional,Business,3.79,3,Yes,0,Transportation,San Francisco,Large,None,2.0,,7,122400,166077,7.7
GRAD_000203,2018,22,Male,Black,Top 100,Business,3.1,1,No,0,Retail,Philadelphia,Small,Masters,3.0,40.0,6,61805,96584,5.3
GRAD_000204,2020,22,Female,White,Top 100,Communications,3.47,1,No,2,Retail,San Francisco,Small,None,0.0,80.0,4,73217,83046,6.2
GRAD_000205,2016,23,Male,White,Regional,Computer Science,3.78,0,No,1,Consulting,Denver,Small,None,2.0,20.0,8,136302,230069,6.0
GRAD_000206,2019,23,Other,White,Top 100,Economics,2.91,1,,3,Non-profit,Washington DC,Small,MBA,1.0,0.0,5,60245,90422,6.4
GRAD_000207,2021,20,Female,White,Regional,Communications,3.34,0,No,1,Transportation,Philadelphia,Fortune 500,None,4.0,0.0,3,58100,75976,5.0
GRAD_000208,2022,22,Female,Hispanic,Regional,Economics,3.34,3,Yes,1,Technology,Boston,Large,JD,1.0,80.0,2,144595,200739,5.7
GRAD_000209,2018,21,Female,Hispanic,Regional,Marketing,2.99,3,Yes,1,Retail,Seattle,Fortune 500,None,1.0,0.0,6,84539,108814,6.2
GRAD_000210,2018,24,Male,Hispanic,Top 100,Chemistry,2.67,0,No,3,Retail,Phoenix,Medium,None,1.0,60.0,6,51773,70487,2.5
GRAD_000211,2018,25,Female,White,Regional,Biology,3.55,2,No,0,Transportation,Philadelphia,Small,None,4.0,20.0,6,67570,109513,6.4
GRAD_000212,2020,22,Female,Hispanic,Top 100,Data Science,2.8,0,Yes,2,Manufacturing,Los Angeles,Small,None,1.0,60.0,4,102406,119650,7.0
GRAD_000213,2018,23,Male,White,Top 100,Engineering,3.53,2,Yes,1,Government,Atlanta,Startup,Masters,1.0,,6,95981,166604,8.6
GRAD_000214,2017,20,Female,White,Regional,Engineering,3.23,4,No,2,Finance,Miami,Fortune 500,None,6.0,60.0,7,98844,132431,7.3
GRAD_000215,2018,22,Female,White,Top 100,Communications,3.77,1,No,1,Manufacturing,Chicago,Large,None,5.0,,6,68775,109006,6.8
GRAD_000216,2022,22,Male,Black,Top 100,Marketing,2.9,1,No,1,Transportation,Boston,Medium,None,3.0,40.0,2,70534,85172,5.2
GRAD_000217,2017,24,Male,Asian,Top 100,Engineering,3.27,3,Yes,1,Finance,Boston,Small,JD,0.0,20.0,7,128402,209789,7.6
GRAD_000218,2022,22,Male,White,Regional,Psychology,4.0,1,No,1,Energy,Phoenix,Small,None,0.0,40.0,2,66237,73041,6.5
GRAD_000219,2018,21,Female,White,Top 100,Engineering,3.05,2,,0,Technology,Los Angeles,Medium,None,0.0,20.0,6,136629,183413,7.7
GRAD_000220,2020,20,Male,White,Regional,Business,3.87,3,No,1,Finance,Miami,Large,None,3.0,0.0,4,109458,141302,6.6
GRAD_000221,2023,22,Female,White,Top 50,Economics,3.03,1,,2,Finance,Dallas,Medium,None,2.0,0.0,1,89657,95744,5.5
GRAD_000222,2023,21,Female,Asian,Top 50,Biology,3.36,2,Yes,0,Technology,Boston,Medium,None,2.0,40.0,1,104250,109555,6.7
GRAD_000223,2019,24,Female,Hispanic,Top 100,Economics,3.0,1,No,2,Manufacturing,Austin,Large,None,2.0,80.0,5,91496,106383,10.0
GRAD_000224,2015,23,Female,White,Top 50,Data Science,3.48,1,No,1,Consulting,Atlanta,Large,None,2.0,,9,110535,181111,7.1
GRAD_000225,2023,22,Female,Hispanic,Top 100,Engineering,2.86,2,No,0,Real Estate,Phoenix,Fortune 500,MD,1.0,20.0,1,83836,125436,6.9
GRAD_000226,2016,23,Female,Hispanic,Top 10,Marketing,3.11,0,Yes,1,Healthcare,Dallas,Fortune 500,Masters,1.0,0.0,8,100517,160645,9.0
GRAD_000227,2023,25,Female,Hispanic,Top 50,Psychology,3.12,1,No,1,Government,Austin,Startup,Masters,0.0,0.0,1,61025,71321,2.6
GRAD_000228,2021,20,Female,Black,Regional,Psychology,3.05,4,No,0,Education,New York,Medium,Masters,1.0,20.0,3,79609,101541,9.4
GRAD_000229,2023,21,Female,Other,Regional,Economics,3.81,2,No,1,Transportation,Austin,Medium,None,0.0,0.0,1,103221,104155,5.2
GRAD_000230,2021,25,Female,White,Top 10,Engineering,3.03,0,No,1,Consulting,New York,Fortune 500,Masters,,20.0,3,176622,220201,6.1
GRAD_000231,2023,21,Female,Black,Regional,Computer Science,3.34,1,No,3,Technology,Los Angeles,Small,None,1.0,40.0,1,157255,163136,6.9
GRAD_000232,2019,23,Male,Hispanic,Top 100,Psychology,3.95,0,No,1,Government,New York,Large,None,0.0,20.0,5,96897,135559,7.2
GRAD_000233,2018,24,Male,White,Regional,Data Science,3.39,1,No,0,Transportation,Chicago,Startup,None,2.0,60.0,6,94073,142197,5.3
GRAD_000234,2019,22,Female,Asian,Top 50,Business,2.43,1,No,2,Education,Miami,Medium,None,3.0,40.0,5,67178,97290,7.1
GRAD_000235,2018,23,Male,Black,Top 100,Psychology,4.0,2,No,0,Healthcare,Miami,Small,None,,80.0,6,76910,115703,9.0
GRAD_000236,2019,22,Male,White,Regional,Business,3.69,0,Yes,1,Manufacturing,Chicago,Medium,None,1.0,0.0,5,69684,93501,5.0
GRAD_000237,2023,25,Male,White,Top 100,Engineering,3.75,6,No,4,Technology,Austin,Small,Masters,1.0,40.0,1,175965,212842,7.2
GRAD_000238,2020,21,Female,Other,Regional,Communications,3.77,0,No,1,Transportation,Dallas,Large,MBA,3.0,80.0,4,63098,97920,7.3
GRAD_000239,2021,21,Male,White,Regional,Computer Science,3.27,0,No,1,Transportation,Los Angeles,Medium,MBA,0.0,40.0,3,97523,134007,8.2
GRAD_000240,2018,23,Female,White,Top 50,Computer Science,2.78,1,No,0,Technology,Portland,Large,None,2.0,20.0,6,169427,221327,7.3
GRAD_000241,2023,23,Female,Other,Top 50,Psychology,3.65,1,Yes,1,Non-profit,Philadelphia,Medium,None,2.0,0.0,1,50542,56277,8.2
GRAD_000242,2018,22,Male,Black,Top 50,Liberal Arts,2.7,1,No,0,Technology,Chicago,Small,None,3.0,20.0,6,100664,141047,5.7
GRAD_000243,2016,22,Male,Hispanic,Top 50,Communications,2.8,0,No,0,Government,Miami,Large,None,2.0,40.0,8,69989,109102,9.5
GRAD_000244,2022,21,Male,Hispanic,Top 100,Economics,3.3,1,No,1,Consulting,Los Angeles,Medium,None,1.0,0.0,2,127573,148361,6.2
GRAD_000245,2022,21,Male,White,Regional,Political Science,3.66,2,No,0,Manufacturing,San Francisco,Fortune 500,Masters,,100.0,2,82074,113820,3.2
GRAD_000246,2019,21,Female,Black,Top 100,Business,3.06,1,No,2,Finance,Dallas,Fortune 500,None,1.0,40.0,5,84383,103171,5.4
GRAD_000247,2020,22,Male,White,Regional,Communications,3.09,2,No,0,Education,Miami,Medium,None,5.0,40.0,4,43830,69320,6.2
GRAD_000248,2019,22,Female,White,Top 100,Business,4.0,1,Yes,1,Education,New York,Medium,MBA,1.0,40.0,5,85838,133383,7.7
GRAD_000249,2018,20,Female,White,Top 100,Political Science,3.63,1,Yes,2,Technology,New York,Small,None,4.0,,6,114311,171129,10.0
GRAD_000250,2022,21,Female,White,Regional,Finance,3.46,2,No,0,Education,Austin,Medium,None,6.0,0.0,2,75257,94620,6.3
GRAD_000251,2022,22,Female,White,Regional,Political Science,3.82,1,No,1,Real Estate,Miami,Large,None,0.0,80.0,2,77609,82196,5.6
GRAD_000252,2019,23,Female,White,Top 100,Marketing,3.51,1,No,1,Consulting,Dallas,Medium,None,2.0,0.0,5,83440,97446,5.6
GRAD_000253,2019,22,Female,Asian,Top 100,Psychology,2.91,1,Yes,0,Transportation,Portland,Startup,MBA,0.0,60.0,5,71841,112397,5.8
GRAD_000254,2017,25,Female,White,Top 100,Marketing,2.88,2,No,1,Education,Philadelphia,Medium,None,3.0,40.0,7,62422,83443,5.6
GRAD_000255,2021,21,Female,Hispanic,Top 50,Business,3.25,1,No,1,Finance,Philadelphia,Fortune 500,None,2.0,20.0,3,98624,120265,5.9
GRAD_000256,2023,23,Female,White,Top 100,Business,3.2,1,No,0,Energy,Phoenix,Small,None,1.0,60.0,1,87092,91065,4.7
GRAD_000257,2021,23,Female,White,Top 100,Computer Science,4.0,2,No,0,Government,Washington DC,Medium,PhD,1.0,,3,137827,183224,6.9
GRAD_000258,2020,22,Male,Asian,Regional,Psychology,3.26,0,No,0,Transportation,Portland,Large,None,3.0,20.0,4,60101,79180,7.6
GRAD_000259,2015,22,Male,White,Top 10,Engineering,3.91,4,No,0,Energy,Los Angeles,Large,None,4.0,60.0,9,147980,250336,9.8
GRAD_000260,2023,21,Male,Black,Regional,Political Science,3.43,2,No,0,Consulting,Boston,Small,None,1.0,20.0,1,99421,107129,3.8
GRAD_000261,2018,22,Female,Hispanic,Top 50,Engineering,3.59,0,,2,Technology,Dallas,Medium,None,2.0,0.0,6,126109,173004,3.6
GRAD_000262,2018,20,Female,Other,Regional,Marketing,2.27,0,Yes,2,Education,New York,Large,None,3.0,60.0,6,68099,98130,6.3
GRAD_000263,2019,21,Male,White,Regional,Computer Science,4.0,1,No,1,Media,Seattle,Fortune 500,PhD,0.0,60.0,5,105298,148935,4.9
GRAD_000264,2019,21,Female,White,Regional,Business,3.04,1,No,2,Technology,Boston,Medium,MD,4.0,40.0,5,114840,201239,7.7
GRAD_000265,2023,23,Other,White,Regional,Data Science,3.69,1,Yes,0,Government,Boston,Fortune 500,MBA,5.0,100.0,1,97796,144749,7.8
GRAD_000266,2016,23,Female,White,Regional,Business,2.75,1,No,1,Retail,Austin,Startup,Masters,1.0,0.0,8,61985,105449,8.4
GRAD_000267,2021,20,Male,White,Regional,Data Science,3.88,0,No,1,Manufacturing,San Francisco,Startup,None,2.0,20.0,3,149523,176715,4.3
GRAD_000268,2016,20,Female,Hispanic,Regional,Marketing,2.75,0,No,0,Technology,Atlanta,Large,None,1.0,80.0,8,69916,95268,4.6
GRAD_000269,2018,20,Female,White,Regional,Engineering,2.96,0,No,0,Energy,San Francisco,Large,Masters,4.0,100.0,6,132257,215240,7.7
GRAD_000270,2021,23,Male,White,Top 100,Communications,3.14,1,No,0,Government,Philadelphia,Large,None,1.0,40.0,3,62187,72409,3.7
GRAD_000271,2022,23,Female,White,Regional,Marketing,3.16,3,No,0,Education,Denver,Startup,None,0.0,0.0,2,61754,65406,7.2
GRAD_000272,2019,23,Male,Asian,Top 100,Computer Science,3.18,0,No,0,Energy,Atlanta,Large,MBA,,0.0,5,119529,180336,8.7
GRAD_000273,2022,24,Female,Asian,Regional,Data Science,3.43,3,No,1,Transportation,Miami,Large,None,0.0,20.0,2,83206,86727,5.2
GRAD_000274,2023,25,Female,White,Regional,Business,2.92,6,Yes,1,Education,Atlanta,Medium,None,2.0,40.0,1,54759,61081,6.0
GRAD_000275,2023,21,Male,Asian,Top 100,Political Science,3.41,2,No,0,Retail,Philadelphia,Large,None,2.0,40.0,1,59701,67950,6.6
GRAD_000276,2018,21,Male,Hispanic,Top 100,Economics,3.9,4,No,1,Transportation,New York,Large,None,1.0,20.0,6,135390,194128,4.4
GRAD_000277,2018,23,Male,White,Regional,Engineering,2.93,1,Yes,1,Retail,San Francisco,Medium,None,3.0,0.0,6,90930,118732,2.7
GRAD_000278,2021,20,Male,Asian,Top 100,Psychology,3.26,0,No,1,Real Estate,Austin,Medium,MBA,2.0,20.0,3,73562,109897,7.5
GRAD_000279,2021,22,Female,White,Top 100,Engineering,3.6,0,Yes,2,Media,Washington DC,Small,None,1.0,40.0,3,89145,96629,4.3
GRAD_000280,2019,23,Male,White,Regional,Data Science,2.7,0,No,2,Real Estate,New York,Small,None,1.0,100.0,5,141536,195184,6.9
GRAD_000281,2017,21,Male,White,Top 100,Computer Science,2.85,1,No,2,Transportation,Chicago,Large,MBA,1.0,0.0,7,100766,160212,7.8
GRAD_000282,2020,23,Female,White,Regional,Business,3.49,5,Yes,3,Manufacturing,Dallas,Medium,None,1.0,0.0,4,79127,88955,8.1
GRAD_000283,2019,20,Female,Black,Top 10,Business,3.18,1,No,1,Technology,Boston,Medium,None,2.0,60.0,5,148133,197179,4.2
GRAD_000284,2016,22,Other,White,Top 50,Engineering,3.38,0,No,1,Retail,Philadelphia,Small,None,0.0,40.0,8,81310,106182,7.7
GRAD_000285,2021,21,Male,White,Regional,Psychology,3.45,1,No,1,Government,Denver,Large,None,2.0,0.0,3,64609,80888,7.7
GRAD_000286,2021,22,Male,Asian,Regional,Chemistry,2.71,1,No,1,Healthcare,Philadelphia,Large,None,3.0,20.0,3,80527,102235,8.4
GRAD_000287,2018,21,Female,Black,Top 100,Economics,3.91,2,No,1,Finance,New York,Medium,None,3.0,20.0,6,138064,203045,6.4
GRAD_000288,2022,24,Male,White,Top 100,Mathematics,3.26,0,No,1,Media,Atlanta,Large,None,1.0,40.0,2,57699,66404,3.0
GRAD_000289,2015,22,Male,White,Top 100,Mathematics,3.28,1,Yes,0,Government,Atlanta,Large,MBA,0.0,80.0,9,78688,129391,10.0
GRAD_000290,2019,22,Female,Black,Top 100,Psychology,3.23,1,Yes,0,Finance,Los Angeles,Fortune 500,None,1.0,60.0,5,78718,108795,5.8
GRAD_000291,2023,25,Male,Hispanic,Regional,Mathematics,3.49,2,Yes,0,Technology,Dallas,Large,None,0.0,40.0,1,81362,85802,7.3
GRAD_000292,2017,21,Male,Asian,Top 50,Political Science,3.56,0,No,1,Energy,Chicago,Fortune 500,None,,40.0,7,82035,120485,6.0
GRAD_000293,2017,22,Male,Asian,Top 100,Business,2.28,1,No,0,Retail,Dallas,Fortune 500,None,1.0,0.0,7,51812,72645,7.5
GRAD_000294,2018,21,Female,White,Regional,Communications,3.58,3,Yes,2,Retail,Washington DC,Medium,None,3.0,100.0,6,53150,79339,7.6
GRAD_000295,2017,21,Female,Asian,Top 10,Computer Science,2.86,0,Yes,0,Energy,Portland,Small,None,0.0,60.0,7,144921,185396,7.5
GRAD_000296,2017,22,Male,White,Top 50,Computer Science,3.11,1,No,0,Government,Phoenix,Small,None,1.0,40.0,7,90925,125575,5.0
GRAD_000297,2023,22,Male,Hispanic,Top 100,Political Science,2.92,3,No,2,Non-profit,Philadelphia,Startup,None,1.0,20.0,1,44741,49493,5.7
GRAD_000298,2018,25,Female,White,Regional,Biology,3.1,3,No,1,Education,Miami,Medium,None,,60.0,6,48089,65015,7.7
GRAD_000299,2015,25,Male,Hispanic,Regional,Business,3.17,0,Yes,1,Manufacturing,Denver,Fortune 500,None,3.0,0.0,9,79547,145986,9.2
GRAD_000300,2023,22,Female,Hispanic,Top 50,Engineering,3.22,5,No,0,Government,Washington DC,Large,None,5.0,40.0,1,101963,117376,6.2
GRAD_000301,2019,20,Female,White,Top 100,Marketing,2.72,0,No,4,Real Estate,Dallas,Large,Masters,4.0,,5,58197,88782,6.7
GRAD_000302,2021,22,Male,Asian,Top 100,Liberal Arts,3.3,0,No,1,Media,Los Angeles,Startup,None,2.0,80.0,3,59690,77846,5.1
GRAD_000303,2018,24,Male,White,Top 100,Computer Science,3.46,3,No,1,Energy,Denver,Medium,None,3.0,100.0,6,123559,187675,5.5
GRAD_000304,2023,21,Male,White,Top 10,Engineering,3.27,1,No,0,Retail,Phoenix,Large,MBA,4.0,20.0,1,79474,114965,7.2
GRAD_000305,2018,24,Female,Asian,Top 50,Psychology,3.1,1,No,1,Technology,Dallas,Fortune 500,None,1.0,20.0,6,77705,112527,7.7
GRAD_000306,2021,23,Female,Other,Regional,Finance,2.97,1,No,2,Energy,Boston,Large,None,1.0,0.0,3,128641,149181,4.3
GRAD_000307,2022,20,Male,Hispanic,Top 100,Business,2.35,2,Yes,1,Energy,Boston,Medium,None,0.0,80.0,2,90784,97197,3.9
GRAD_000308,2017,21,Female,White,Regional,Engineering,3.47,1,No,1,Transportation,Atlanta,Large,Masters,2.0,60.0,7,87243,149549,8.0
GRAD_000309,2022,21,Male,Asian,Regional,Economics,3.39,1,No,3,Manufacturing,Boston,Medium,MD,3.0,20.0,2,87202,158627,6.5
GRAD_000310,2022,21,Male,White,Regional,Engineering,3.15,0,No,0,Healthcare,Dallas,Large,Masters,0.0,0.0,2,97497,122546,5.4
GRAD_000311,2023,20,Male,White,Regional,Finance,2.71,0,No,0,Technology,Chicago,Fortune 500,PhD,2.0,0.0,1,122106,157530,7.5
GRAD_000312,2023,21,Female,White,Top 50,Liberal Arts,3.23,3,No,1,Education,Atlanta,Fortune 500,None,4.0,40.0,1,47773,59085,5.2
GRAD_000313,2019,21,Female,Hispanic,Top 10,Liberal Arts,3.1,1,No,2,Consulting,San Francisco,Fortune 500,None,1.0,,5,118755,139129,5.5
GRAD_000314,2020,24,Male,Asian,Top 100,Engineering,3.77,2,No,1,Energy,Washington DC,Medium,None,2.0,0.0,4,116568,146242,8.2
GRAD_000315,2023,23,Other,Hispanic,Regional,Data Science,3.69,0,No,1,Finance,Austin,Medium,Masters,3.0,0.0,1,113574,147639,9.3
GRAD_000316,2015,23,Male,White,Top 50,Economics,3.02,0,Yes,1,Healthcare,Philadelphia,Medium,Masters,1.0,0.0,9,90307,147155,5.8
GRAD_000317,2021,23,Female,White,Top 100,Chemistry,3.56,0,No,1,Finance,Chicago,Large,MBA,1.0,60.0,3,93474,123746,5.5
GRAD_000318,2017,21,Other,Hispanic,Top 100,Engineering,2.91,3,Yes,1,Technology,Miami,Startup,None,6.0,80.0,7,122096,204746,5.5
GRAD_000319,2021,24,Male,Black,Regional,Business,3.74,1,No,1,Retail,Phoenix,Large,None,3.0,60.0,3,68702,89585,7.1
GRAD_000320,2022,21,Female,White,Top 100,Psychology,3.36,1,No,0,Education,Atlanta,Medium,None,,40.0,2,51220,62307,5.6
GRAD_000321,2021,21,Female,Asian,Regional,Engineering,4.0,3,Yes,3,Retail,Atlanta,Large,MBA,1.0,40.0,3,83119,122772,8.0
GRAD_000322,2023,23,Male,White,Regional,Economics,3.05,2,No,0,Transportation,Los Angeles,Large,PhD,0.0,20.0,1,94943,117613,7.5
GRAD_000323,2019,26,Male,White,Regional,Finance,3.74,3,No,2,Healthcare,Seattle,Large,None,0.0,20.0,5,144647,200034,5.9
GRAD_000324,2020,21,Female,White,Top 100,Liberal Arts,3.81,1,Yes,0,Energy,Seattle,Fortune 500,None,2.0,80.0,4,98176,113519,4.9
GRAD_000325,2019,20,Male,Other,Regional,Business,3.14,2,No,1,Non-profit,Chicago,Small,None,2.0,0.0,5,65244,92118,5.6
GRAD_000326,2023,22,Female,Asian,Top 100,Chemistry,2.82,1,No,0,Consulting,Miami,Medium,MBA,3.0,20.0,1,89786,121062,4.0
GRAD_000327,2023,23,Male,White,Regional,Engineering,3.56,3,No,0,Government,Boston,Startup,MBA,,80.0,1,109718,150957,10.0
GRAD_000328,2023,21,Female,White,Regional,Marketing,2.95,2,No,0,Media,Chicago,Medium,MD,1.0,0.0,1,69286,109513,6.9
GRAD_000329,2023,21,Female,White,Regional,Engineering,3.18,1,No,0,Government,Miami,Large,None,2.0,80.0,1,80539,85609,6.8
GRAD_000330,2023,20,Male,White,Top 50,Marketing,3.01,1,No,3,Transportation,Portland,Fortune 500,None,3.0,40.0,1,86903,101561,6.6
GRAD_000331,2023,23,Male,White,Top 100,Business,3.97,3,No,2,Technology,Chicago,Large,None,7.0,20.0,1,103275,128178,8.3
GRAD_000332,2016,25,Female,White,Regional,Finance,3.32,2,No,0,Technology,Chicago,Small,Masters,1.0,0.0,8,125788,185347,6.8
GRAD_000333,2017,25,Male,Hispanic,Regional,Computer Science,3.42,2,No,1,Education,Phoenix,Fortune 500,None,1.0,40.0,7,66228,86191,5.0
GRAD_000334,2023,22,Male,White,Regional,Data Science,3.3,2,Yes,0,Non-profit,Dallas,Large,None,2.0,40.0,1,61931,71857,7.7
GRAD_000335,2021,21,Female,White,Top 100,Economics,3.03,3,No,2,Non-profit,New York,Medium,MD,3.0,0.0,3,92119,167121,9.2
GRAD_000336,2022,23,Female,Asian,Regional,Liberal Arts,3.51,1,No,2,Healthcare,Boston,Fortune 500,MBA,1.0,80.0,2,69694,91518,6.3
GRAD_000337,2022,22,Female,Black,Top 100,Finance,3.62,0,No,1,Manufacturing,San Francisco,Small,None,4.0,60.0,2,123199,140498,8.1
GRAD_000338,2016,21,Male,Asian,Regional,Marketing,3.08,2,Yes,1,Manufacturing,Los Angeles,Fortune 500,None,4.0,60.0,8,84000,119390,8.4
GRAD_000339,2023,22,Male,White,Top 100,Biology,3.33,3,No,1,Transportation,Boston,Small,None,1.0,0.0,1,86160,94912,2.9
GRAD_000340,2022,24,Female,White,Regional,Marketing,3.67,1,No,1,Education,Austin,Large,Masters,4.0,60.0,2,57155,83379,9.2
GRAD_000341,2020,22,Male,Hispanic,Top 10,Data Science,2.89,1,Yes,0,Transportation,Miami,Large,None,1.0,100.0,4,127098,146538,5.8
GRAD_000342,2020,22,Female,White,Top 100,Computer Science,3.24,4,No,1,Transportation,Portland,Large,None,2.0,40.0,4,103386,128593,6.3
GRAD_000343,2020,22,Male,White,Top 50,Marketing,3.59,4,No,0,Energy,Portland,Large,None,1.0,20.0,4,99640,118024,8.4
GRAD_000344,2019,23,Female,White,Top 50,Computer Science,2.94,1,No,1,Media,Miami,Large,Masters,3.0,100.0,5,107081,159186,6.5
GRAD_000345,2022,23,Male,White,Top 100,Marketing,3.34,2,No,1,Government,Austin,Startup,None,0.0,40.0,2,82449,93812,5.4
GRAD_000346,2023,20,Male,Asian,Top 100,Economics,3.11,1,No,0,Retail,Phoenix,Small,MBA,6.0,80.0,1,55628,90916,2.8
GRAD_000347,2017,22,Male,White,Regional,Data Science,3.05,0,No,2,Non-profit,Atlanta,Large,None,3.0,20.0,7,55989,79980,7.1
GRAD_000348,2015,24,Female,White,Top 100,Chemistry,3.06,1,No,2,Manufacturing,Washington DC,Large,MBA,2.0,40.0,9,80994,136792,8.8
GRAD_000349,2017,21,Male,White,Regional,Data Science,2.83,0,Yes,2,Manufacturing,Atlanta,Small,None,0.0,0.0,7,82646,103487,7.6
GRAD_000350,2022,24,Female,White,Top 100,Engineering,2.52,0,No,0,Finance,Portland,Medium,None,3.0,20.0,2,132938,156294,10.0
GRAD_000351,2022,23,Female,Black,Top 100,Political Science,2.96,1,No,1,Real Estate,Portland,Small,None,0.0,60.0,2,58274,59375,2.7
GRAD_000352,2018,25,Male,Asian,Regional,Communications,3.44,2,,2,Consulting,Chicago,Large,None,3.0,20.0,6,80266,116080,7.5
GRAD_000353,2016,22,Male,Hispanic,Regional,Chemistry,2.96,3,No,2,Media,San Francisco,Fortune 500,Masters,0.0,40.0,8,94112,173442,7.5
GRAD_000354,2022,23,Female,Asian,Top 50,Engineering,3.14,0,No,0,Retail,Austin,Startup,None,1.0,,2,82061,90076,4.2
GRAD_000355,2017,23,Female,White,Top 100,Psychology,2.82,1,Yes,3,Real Estate,Los Angeles,Medium,None,2.0,20.0,7,69348,108959,8.5
GRAD_000356,2017,24,Female,White,Top 10,Liberal Arts,3.35,2,No,2,Technology,Los Angeles,Large,Masters,2.0,40.0,7,99691,147670,6.8
GRAD_000357,2016,23,Female,Hispanic,Top 50,Business,3.91,3,No,1,Energy,Seattle,Large,None,1.0,0.0,8,117442,152555,6.7
GRAD_000358,2023,24,Female,Asian,Top 50,Marketing,3.5,1,No,4,Retail,Phoenix,Large,None,2.0,20.0,1,56396,61434,4.6
GRAD_000359,2018,21,Male,Hispanic,Top 10,Data Science,3.21,0,Yes,1,Government,Denver,Startup,None,1.0,40.0,6,103328,140567,5.0
GRAD_000360,2017,22,Male,Other,Top 50,Marketing,3.44,4,,0,Energy,Phoenix,Large,MD,1.0,20.0,7,95203,197056,8.5
GRAD_000361,2023,20,Male,White,Regional,Biology,3.71,2,No,2,Real Estate,Los Angeles,Fortune 500,None,2.0,60.0,1,91347,103171,4.6
GRAD_000362,2018,22,Male,Other,Regional,Computer Science,3.65,0,Yes,2,Energy,Seattle,Medium,None,0.0,40.0,6,128494,160888,7.7
