campaign_id,campaign_date,platform,ad_type,target_audience,industry_vertical,campaign_duration_days,device_type,geographic_region,seasonality,creative_score,ad_spend,impressions,clicks,conversions,revenue_generated
CAMP_00168,2022-02-04 13:01:12.734546909,Google,Video,25-34,Retail,60,Mobile,Latin America,Q1,93.24997531567334,15050.67,2119632,99750,5622,399414.06
CAMP_00169,2022-02-04 17:59:03.828765753,Google,Display,35-44,Healthcare,14,Tablet,Asia,Q1,95.89957272289217,7703.77,1006608,29391,1464,120018.81
CAMP_00170,2022-02-04 22:56:54.922984597,Instagram,Social,35-44,Entertainment,60,Mobile,North America,Q1,81.80241242355025,15591.26,1432020,35522,2875,224243.16
CAMP_00171,2022-02-05 03:54:46.017203441,LinkedIn,Search,35-44,Retail,90,Mobile,Latin America,Q1,69.32542519546476,14592.12,1372572,46710,2929,58086.55
CAMP_00172,2022-02-05 08:52:37.111422284,Google,Search,18-24,Retail,7,Mobile,Latin America,Q1,31.354288161337735,6283.08,829884,17932,1310,91060.01
CAMP_00173,2022-02-05 13:50:28.205641128,Instagram,Video,35-44,Entertainment,7,Mobile,Europe,Q1,56.24950594199301,10921.39,1296227,39867,2684,182840.93
CAMP_00174,2022-02-05 18:48:19.299859972,Google,Video,25-34,Technology,7,Mobile,North America,Q1,100.0,9340.6,1010217,41535,3384,128798.42
CAMP_00175,2022-02-05 23:46:10.394078816,Instagram,Search,25-34,Travel,14,Desktop,Europe,Q1,51.28756842494692,14962.18,1510252,52436,3942,191490.7
CAMP_00176,2022-02-06 04:44:01.488297659,Google,Social,18-24,Entertainment,7,Desktop,North America,Q1,90.2828894954455,18213.4,2214915,70558,5057,190115.89
CAMP_00177,2022-02-06 09:41:52.582516503,LinkedIn,Social,45-54,Technology,60,Tablet,North America,Q1,61.1007163806109,7247.53,633028,15329,779,34593.91
CAMP_00178,2022-02-06 14:39:43.676735347,Facebook,Video,25-34,Technology,7,Desktop,Europe,Q1,6.4371522829370775,7034.63,878677,15754,599,33811.01
CAMP_00179,2022-02-06 19:37:34.770954191,TikTok,Search,35-44,Finance,14,Mobile,Europe,Q1,72.80971127337926,18204.39,2009505,84899,3626,193386.85
CAMP_00180,2022-02-07 00:35:25.865173034,Google,Native,45-54,Retail,7,Desktop,Europe,Q1,85.32509392356623,429.27,61557,1137,88,8279.51
CAMP_00181,2022-02-07 05:33:16.959391878,Facebook,Display,35-44,Retail,60,Desktop,North America,Q1,59.02008062718911,38216.28,3908343,106347,5309,353566.38
CAMP_00182,2022-02-07 10:31:08.053610722,Google,Social,35-44,Retail,30,Mobile,Asia,Q1,84.66102008970827,11691.52,1316230,35536,2785,57013.03
CAMP_00183,2022-02-07 15:28:59.147829566,TikTok,Video,25-34,Entertainment,60,Desktop,North America,Q1,26.643449711658256,71607.99,6960236,177660,7127,351960.07
CAMP_00184,2022-02-07 20:26:50.242048410,Twitter,Native,25-34,Finance,90,Mobile,North America,Q1,32.288714722012614,40757.87,3550197,52037,2388,279131.59
CAMP_00185,2022-02-08 01:24:41.336267253,Facebook,Social,35-44,Retail,14,Mobile,Europe,Q1,64.09728616171375,1207.87,108456,2132,103,7919.83
CAMP_00186,2022-02-08 06:22:32.430486097,LinkedIn,Native,35-44,Entertainment,14,Mobile,North America,Q1,69.54229455635064,17206.95,1278455,27902,2085,149590.02
CAMP_00187,2022-02-08 11:20:23.524704941,Twitter,Search,45-54,Finance,7,Desktop,North America,Q1,87.13157737184557,29766.58,2302322,64171,2658,71434.17
CAMP_00188,2022-02-08 16:18:14.618923785,Instagram,Display,45-54,Finance,14,Desktop,North America,Q1,72.77848933497121,2157.79,224766,4089,238,9256.99
CAMP_00189,2022-02-08 21:16:05.713142628,Instagram,Native,25-34,Technology,30,Mobile,Asia,Q1,36.12741821269914,6206.07,668493,16788,932,27111.07
CAMP_00190,2022-02-09 02:13:56.807361472,Google,Display,18-24,Healthcare,7,Desktop,Europe,Q1,64.26091244148772,996.6,99444,1438,74,2216.04
CAMP_00191,2022-02-09 07:11:47.901580316,Google,Display,35-44,Travel,7,Tablet,North America,Q1,72.01454890576298,2618.31,267141,5593,486,12847.13
CAMP_00192,2022-02-09 12:09:38.995799160,Twitter,Social,25-34,Retail,30,Tablet,North America,Q1,22.515320026057417,1761.74,116567,2028,78,8196.17
CAMP_00193,2022-02-09 17:07:30.090018004,TikTok,Social,18-24,Technology,30,Mobile,Europe,Q1,59.12733060523969,40156.8,4391133,105216,3039,164440.85
CAMP_00194,2022-02-09 22:05:21.184236847,Instagram,Native,45-54,Technology,30,Mobile,Latin America,Q1,53.288349121235505,109894.01,12978239,301256,10526,667891.23
CAMP_00195,2022-02-10 03:03:12.278455691,Facebook,Display,25-34,Technology,14,Desktop,Europe,Q1,46.9061385250851,366975.72,42127019,671902,48558,2284869.36
CAMP_00196,2022-02-10 08:01:03.372674535,Facebook,Social,55+,Technology,60,Mobile,Asia,Q1,69.97554103505345,812.88,93953,1976,89,1120.67
CAMP_00197,2022-02-10 12:58:54.466893379,LinkedIn,Social,45-54,Education,30,Mobile,Europe,Q1,37.00636946884153,5580.92,419070,7142,160,17759.92
CAMP_00198,2022-02-10 17:56:45.561112222,Twitter,Video,45-54,Travel,7,Mobile,Asia,Q1,68.33759024007298,21979.9,1764607,48149,2635,84972.99
CAMP_00199,2022-02-10 22:54:36.655331066,Twitter,Display,25-34,Technology,30,Desktop,Latin America,Q1,71.18982258417789,1035.74,80913,1982,79,979.1
CAMP_00200,2022-02-11 03:52:27.749549910,Twitter,Display,25-34,Healthcare,90,Desktop,Asia,Q1,81.67526620521947,36760.03,2947755,85715,3774,147902.41
CAMP_00201,2022-02-11 08:50:18.843768754,Instagram,Display,35-44,Healthcare,7,Mobile,Latin America,Q1,37.5316147441479,10486.84,918612,20454,1240,33497.43
CAMP_00202,2022-02-11 13:48:09.937987597,Google,Native,25-34,Finance,14,Mobile,Europe,Q1,29.895315632909053,33906.19,3617388,77993,2127,139895.63
CAMP_00203,2022-02-11 18:46:01.032206441,Google,Search,25-34,Finance,14,Desktop,Latin America,Q1,65.57807214678024,19160.64,2488190,81651,5568,311501.06
CAMP_00204,2022-02-11 23:43:52.126425285,Twitter,Social,25-34,Retail,7,Mobile,Europe,Q1,54.274575322645966,2135.25,178893,4242,114,4305.33
CAMP_00205,2022-02-12 04:41:43.220644129,Instagram,Native,25-34,Finance,60,Mobile,Latin America,Q1,100.0,52839.0,5539264,159083,16428,2313961.63
CAMP_00206,2022-02-12 09:39:34.314862973,Google,Display,25-34,Finance,14,Mobile,North America,Q1,69.16996952485864,1930.56,229618,5265,499,37823.18
CAMP_00207,2022-02-12 14:37:25.409081816,Google,Social,45-54,Entertainment,30,Mobile,Asia,Q1,61.16323423408363,20963.66,2359391,53432,5109,406604.25
CAMP_00208,2022-02-12 19:35:16.503300660,LinkedIn,Search,25-34,Entertainment,30,Mobile,Asia,Q1,56.54344088647169,6745.52,727104,31006,1890,77266.67
CAMP_00209,2022-02-13 00:33:07.597519504,Google,Social,18-24,Retail,30,Desktop,North America,Q1,35.63876309121102,4174.77,487215,5419,265,18000.33
CAMP_00210,2022-02-13 05:30:58.691738348,Google,Display,35-44,Retail,7,Desktop,Asia,Q1,71.27763105909195,739.84,89365,2611,164,9840.74
CAMP_00211,2022-02-13 10:28:49.785957191,Instagram,Native,55+,Travel,14,Mobile,Asia,Q1,58.41709947458404,4080.96,438485,6843,521,10817.91
CAMP_00212,2022-02-13 15:26:40.880176035,LinkedIn,Display,25-34,Healthcare,7,Mobile,North America,Q1,58.4337263314113,1194.43,106958,2903,161,9056.08
CAMP_00213,2022-02-13 20:24:31.974394879,LinkedIn,Display,18-24,Education,14,Mobile,Europe,Q1,61.888866509973106,1271.3,118437,2523,136,6761.24
CAMP_00214,2022-02-14 01:22:23.068613723,Google,Social,35-44,Retail,14,Desktop,Europe,Q1,64.42425059834491,23395.42,2407241,68713,5646,199983.2
CAMP_00215,2022-02-14 06:20:14.162832566,LinkedIn,Display,55+,Finance,60,Mobile,Europe,Q1,25.214887081649564,8747.58,648461,8787,377,13768.04
CAMP_00216,2022-02-14 11:18:05.257051410,Google,Search,45-54,Healthcare,14,Mobile,North America,Q1,76.74046012741863,70160.61,9968081,382675,30118,1071689.81
CAMP_00217,2022-02-14 16:15:56.351270254,Facebook,Search,35-44,Education,30,Desktop,North America,Q1,43.07111250368155,3160.79,318916,9710,318,16313.86
CAMP_00218,2022-02-14 21:13:47.445489098,LinkedIn,Social,25-34,Retail,14,Desktop,North America,Q1,57.23935605062745,2289.94,196579,4453,217,7824.04
CAMP_00219,2022-02-15 02:11:38.539707942,Instagram,Display,35-44,Technology,30,Mobile,North America,Q1,85.71809841330578,24283.07,2669178,80892,7218,574975.85
CAMP_00220,2022-02-15 07:09:29.633926785,Twitter,Video,18-24,Finance,90,Mobile,North America,Q1,95.58897184540228,64990.07,5148816,167857,11512,734070.83
CAMP_00221,2022-02-15 12:07:20.728145629,LinkedIn,Display,35-44,Education,14,Tablet,Asia,Q1,25.99011122747217,4515.93,345912,4211,174,28731.89
CAMP_00222,2022-02-15 17:05:11.822364473,Instagram,Search,45-54,Travel,60,Tablet,Europe,Q1,60.60489655349298,980.96,103322,2865,131,9760.73
CAMP_00223,2022-02-15 22:03:02.916583317,Google,Display,55+,Travel,30,Mobile,Asia,Q1,65.45826370332072,1908.68,189732,2824,133,9635.36
CAMP_00224,2022-02-16 03:00:54.010802160,Facebook,Display,25-34,Travel,60,Desktop,North America,Q1,29.849399476171072,52909.63,5815777,123529,3692,242629.98
CAMP_00225,2022-02-16 07:58:45.105021004,Facebook,Display,18-24,Retail,30,Desktop,Europe,Q1,76.0518272883633,6163.85,697459,13104,890,35035.81
CAMP_00226,2022-02-16 12:56:36.199239848,Google,Video,35-44,Retail,14,Tablet,North America,Q1,62.325253548283456,3201.76,323662,6894,477,41377.86
CAMP_00227,2022-02-16 17:54:27.293458692,TikTok,Search,45-54,Retail,14,Mobile,Asia,Q1,63.88319191389993,4073.6,438227,13234,471,25755.93
CAMP_00228,2022-02-16 22:52:18.387677535,Facebook,Social,45-54,Technology,7,Desktop,Asia,Q1,41.6489416331613,37136.14,3405058,55465,1412,52002.96
CAMP_00229,2022-02-17 03:50:09.481896379,Twitter,Display,25-34,Education,30,Desktop,Latin America,Q1,68.25773286762697,1355.19,88037,2000,125,3905.66
CAMP_00230,2022-02-17 08:48:00.576115223,Instagram,Search,25-34,Education,90,Mobile,North America,Q1,76.76447912779875,17565.76,1734813,78978,4905,397108.65
CAMP_00231,2022-02-17 13:45:51.670334067,Twitter,Search,35-44,Retail,30,Desktop,Asia,Q1,62.545957674518675,8534.35,554371,15527,773,36819.44
CAMP_00232,2022-02-17 18:43:42.764552911,Instagram,Search,25-34,Healthcare,14,Mobile,Europe,Q1,49.72128198073893,1034.69,98967,3964,289,22197.32
CAMP_00233,2022-02-17 23:41:33.858771754,Instagram,Social,45-54,Travel,60,Mobile,Asia,Q1,51.27861363907272,21614.94,2007300,46155,2042,157470.17
CAMP_00234,2022-02-18 04:39:24.952990598,Instagram,Search,35-44,Finance,30,Mobile,Europe,Q1,64.40791414251932,2554.59,225814,8535,573,24114.14
CAMP_00235,2022-02-18 09:37:16.047209442,Google,Search,45-54,Retail,14,Tablet,Europe,Q1,60.975947567612586,784.35,96566,2256,159,3675.71
CAMP_00236,2022-02-18 14:35:07.141428286,LinkedIn,Video,35-44,Finance,7,Mobile,North America,Q1,78.0964423823879,1633.58,125364,2802,203,4709.9
CAMP_00237,2022-02-18 19:32:58.235647129,Facebook,Search,45-54,Technology,7,Desktop,Asia,Q1,50.394834249516684,3831.7,409210,12250,726,16788.52
CAMP_00238,2022-02-19 00:30:49.329865973,Google,Search,25-34,Healthcare,60,Desktop,North America,Q1,35.632387945183496,14527.83,1520842,42645,1147,47531.16
CAMP_00239,2022-02-19 05:28:40.424084817,Instagram,Video,45-54,Finance,60,Mobile,North America,Q1,67.18772154641006,793.74,91332,2555,142,5200.87
CAMP_00240,2022-02-19 10:26:31.518303661,Google,Display,25-34,Retail,14,Mobile,North America,Q1,50.449402940025934,3633.92,430066,8534,468,8668.23
CAMP_00241,2022-02-19 15:24:22.612522504,TikTok,Native,35-44,Travel,14,Desktop,Other,Q1,75.67363898072733,16385.98,1625938,54449,2729,156545.24
CAMP_00242,2022-02-19 20:22:13.706741348,TikTok,Search,25-34,Healthcare,30,Tablet,North America,Q1,60.150772609152014,5177.62,507201,17722,997,60240.47
CAMP_00243,2022-02-20 01:20:04.800960192,TikTok,Search,35-44,Finance,60,Mobile,Latin America,Q1,73.09626408729645,12746.53,1427898,47914,1500,97582.59
CAMP_00244,2022-02-20 06:17:55.895179036,Facebook,Native,25-34,Travel,30,Mobile,Other,Q1,39.71365906538424,9571.08,873796,16515,450,11539.54
CAMP_00245,2022-02-20 11:15:46.989397880,Google,Social,25-34,Retail,30,Mobile,Latin America,Q1,62.86772526459642,1922.45,260935,8255,495,13661.43
CAMP_00246,2022-02-20 16:13:38.083616723,TikTok,Search,55+,Retail,14,Mobile,Latin America,Q1,46.01473585232167,8523.8,911446,18703,707,50841.67
CAMP_00247,2022-02-20 21:11:29.177835567,Facebook,Social,25-34,Education,30,Mobile,Latin America,Q1,35.5925269384756,12679.38,1248059,25574,731,149695.03
CAMP_00248,2022-02-21 02:09:20.272054411,TikTok,Social,45-54,Technology,14,Mobile,North America,Q1,42.7778424385797,37048.58,3460283,58874,3759,119762.12
CAMP_00249,2022-02-21 07:07:11.366273255,TikTok,Search,55+,Entertainment,60,Mobile,North America,Q1,49.11045816448282,16578.44,1611749,23581,1281,64641.36
CAMP_00250,2022-02-21 12:05:02.460492098,Twitter,Search,18-24,Technology,14,Mobile,Europe,Q1,84.89389054047703,666.65,61222,1673,62,1150.68
CAMP_00251,2022-02-21 17:02:53.554710942,Facebook,Display,35-44,Retail,60,Desktop,Europe,Q1,48.58119201014681,2861.54,346865,6784,259,17813.56
CAMP_00252,2022-02-21 22:00:44.648929786,Facebook,Native,25-34,Finance,14,Tablet,North America,Q1,34.569194994435534,4487.27,498145,8313,420,6289.92
CAMP_00253,2022-02-22 02:58:35.743148630,Twitter,Search,18-24,Retail,60,Mobile,Asia,Q1,62.629548449933374,2053.17,172913,4970,158,9476.83
CAMP_00254,2022-02-22 07:56:26.837367474,Facebook,Video,25-34,Entertainment,14,Desktop,Europe,Q1,60.58361321355349,1830.05,221942,8167,660,13455.35
CAMP_00255,2022-02-22 12:54:17.931586317,Google,Social,55+,Healthcare,14,Mobile,Latin America,Q1,50.15893975979604,915.61,106595,1632,140,13266.21
CAMP_00256,2022-02-22 17:52:09.025805161,Instagram,Search,18-24,Travel,30,Tablet,Europe,Q1,56.77553068307747,54637.79,5699689,175199,13262,164704.56
CAMP_00257,2022-02-22 22:50:00.120024005,TikTok,Video,35-44,Entertainment,7,Desktop,Europe,Q1,79.52454171993142,22313.59,2119743,75477,3571,463931.2
CAMP_00258,2022-02-23 03:47:51.214242849,LinkedIn,Search,35-44,Retail,60,Desktop,Europe,Q1,73.41411530798354,5816.05,593582,27114,2027,95978.12
CAMP_00259,2022-02-23 08:45:42.308461693,Instagram,Search,45-54,Education,30,Mobile,Europe,Q1,71.68460413747462,8649.05,1021297,37440,1485,51611.5
CAMP_00260,2022-02-23 13:43:33.402680536,Google,Social,18-24,Healthcare,30,Desktop,Other,Q1,36.326424309595396,20811.19,2261581,33862,1936,32407.34
CAMP_00261,2022-02-23 18:41:24.496899380,Instagram,Display,35-44,Entertainment,60,Mobile,North America,Q1,100.0,7401.12,844045,18660,1833,105504.45
CAMP_00262,2022-02-23 23:39:15.591118224,TikTok,Social,35-44,Education,60,Mobile,Europe,Q1,81.02504420548443,14408.72,1457422,52340,2673,179073.96
CAMP_00263,2022-02-24 04:37:06.685337068,Google,Search,35-44,Healthcare,30,Mobile,Asia,Q1,70.34057126381744,1452.15,173296,4698,270,9528.15
CAMP_00264,2022-02-24 09:34:57.779555911,Instagram,Video,55+,Finance,60,Desktop,Europe,Q1,36.71376451205581,2744.7,269008,3821,211,3600.64
CAMP_00265,2022-02-24 14:32:48.873774755,Twitter,Native,45-54,Healthcare,7,Desktop,North America,Q1,78.95460225468216,35524.37,3039410,66580,4137,76875.96
CAMP_00266,2022-02-24 19:30:39.967993599,LinkedIn,Search,18-24,Technology,7,Mobile,North America,Q1,49.97742979401344,3873.44,303134,7999,436,17696.89
CAMP_00267,2022-02-25 00:28:31.062212443,LinkedIn,Display,35-44,Retail,30,Desktop,North America,Q1,56.11458390728069,5319.63,549891,14012,776,50649.7
CAMP_00268,2022-02-25 05:26:22.156431286,LinkedIn,Search,25-34,Healthcare,14,Mobile,North America,Q1,26.384414478814342,1206.89,93206,2086,45,2606.05
CAMP_00269,2022-02-25 10:24:13.250650130,Facebook,Social,25-34,Technology,14,Mobile,Latin America,Q1,35.170338281189814,84887.16,7638728,118090,6200,485383.19
CAMP_00270,2022-02-25 15:22:04.344868974,Facebook,Display,35-44,Retail,14,Desktop,Europe,Q1,68.7709299765427,15547.23,1839054,35488,1611,31767.51
CAMP_00271,2022-02-25 20:19:55.439087818,Twitter,Display,25-34,Retail,14,Mobile,North America,Q1,80.1246935054098,13688.63,1060669,28744,2162,122021.33
CAMP_00272,2022-02-26 01:17:46.533306662,Twitter,Video,25-34,Healthcare,60,Mobile,North America,Q1,73.6980883959007,148994.88,11474361,286349,21221,782473.67
CAMP_00273,2022-02-26 06:15:37.627525505,Twitter,Display,55+,Technology,30,Mobile,North America,Q1,73.01637993485897,9123.79,672951,14759,1066,12718.04
CAMP_00274,2022-02-26 11:13:28.721744349,TikTok,Social,18-24,Entertainment,90,Desktop,Latin America,Q1,58.70467086080586,602.17,60943,1104,84,5415.94
CAMP_00275,2022-02-26 16:11:19.815963193,Instagram,Search,55+,Technology,30,Mobile,Europe,Q1,51.865859692675755,38193.45,3775187,69299,2858,73649.92
CAMP_00276,2022-02-26 21:09:10.910182037,Instagram,Display,35-44,Finance,14,Tablet,Other,Q1,65.77790287130787,26779.68,3053572,51733,2717,27897.57
CAMP_00277,2022-02-27 02:07:02.004400880,Twitter,Display,35-44,Finance,14,Mobile,North America,Q1,76.42816646200548,14118.81,936754,29007,1448,83106.32
CAMP_00278,2022-02-27 07:04:53.098619724,Instagram,Display,45-54,Entertainment,14,Desktop,Asia,Q1,60.09724509867183,22415.78,2583339,48392,1965,125005.27
CAMP_00279,2022-02-27 12:02:44.192838568,LinkedIn,Native,25-34,Technology,60,Mobile,North America,Q1,84.2050403982681,877.26,69112,1919,170,5080.51
CAMP_00280,2022-02-27 17:00:35.287057412,Twitter,Display,25-34,Travel,7,Mobile,North America,Q1,55.698614723679846,2623.52,248809,4998,286,15525.03
CAMP_00281,2022-02-27 21:58:26.381276255,Twitter,Native,25-34,Travel,14,Desktop,North America,Q1,40.39442129407898,1488.59,139797,2387,128,1095.83
CAMP_00282,2022-02-28 02:56:17.475495099,Facebook,Search,25-34,Education,60,Mobile,Europe,Q1,59.79275515917998,3588.43,453272,16333,908,136070.4
CAMP_00283,2022-02-28 07:54:08.569713943,Facebook,Display,55+,Travel,30,Mobile,North America,Q1,62.11944556519137,4598.72,532243,9314,838,31118.39
CAMP_00284,2022-02-28 12:51:59.663932787,Google,Social,45-54,Finance,14,Mobile,Europe,Q1,58.35939865447181,205.27,22953,490,24,1985.7
CAMP_00285,2022-02-28 17:49:50.758151631,Instagram,Search,18-24,Healthcare,14,Mobile,Asia,Q1,85.61311121764523,13650.67,1410300,42796,3296,203196.07
CAMP_00286,2022-02-28 22:47:41.852370474,Google,Social,18-24,Entertainment,60,Mobile,North America,Q1,76.10603961448078,35180.63,3437219,88841,8200,713765.11
CAMP_00287,2022-03-01 03:45:32.946589318,Facebook,Native,25-34,Entertainment,60,Desktop,North America,Q1,31.381180227565807,12568.64,1560417,23476,557,25537.28
CAMP_00288,2022-03-01 08:43:24.040808162,Instagram,Video,18-24,Education,14,Desktop,Asia,Q1,90.68734028396571,69038.32,6968155,235764,20170,312844.19
CAMP_00289,2022-03-01 13:41:15.135027006,Facebook,Video,35-44,Entertainment,14,Mobile,Europe,Q1,5.171658783416547,624.74,73769,767,14,559.22
CAMP_00290,2022-03-01 18:39:06.229245849,Instagram,Social,18-24,Travel,60,Mobile,Asia,Q1,100.0,12366.3,1399451,45437,2104,104130.22
CAMP_00291,2022-03-01 23:36:57.323464693,Google,Display,35-44,Technology,30,Mobile,North America,Q1,54.253889728862475,2048.69,269408,4091,199,30952.1
CAMP_00292,2022-03-02 04:34:48.417683537,Google,Display,18-24,Education,60,Mobile,North America,Q1,56.208645266969995,8201.51,1041354,22119,1739,132024.51
CAMP_00293,2022-03-02 09:32:39.511902381,Twitter,Video,25-34,Entertainment,30,Desktop,North America,Q1,58.7996752205272,15450.39,1215235,36286,1693,21417.22
CAMP_00294,2022-03-02 14:30:30.606121224,Facebook,Video,35-44,Entertainment,60,Desktop,Latin America,Q1,67.70410865680361,523.89,63315,1417,48,2677.14
CAMP_00295,2022-03-02 19:28:21.700340068,Google,Social,35-44,Technology,14,Mobile,Latin America,Q1,59.994735974663136,8320.95,1012321,17919,1432,112747.91
CAMP_00296,2022-03-03 00:26:12.794558912,Instagram,Video,55+,Entertainment,7,Mobile,Other,Q1,57.33209622325465,3630.43,335570,6254,467,30229.12
CAMP_00297,2022-03-03 05:24:03.888777756,LinkedIn,Search,45-54,Travel,30,Desktop,Europe,Q1,86.17836618712371,903.7,94642,3048,170,10059.45
CAMP_00298,2022-03-03 10:21:54.982996600,Google,Search,25-34,Technology,30,Mobile,Asia,Q1,71.311921595017,108829.69,11849197,567373,42946,2411501.76
CAMP_00299,2022-03-03 15:19:46.077215443,Instagram,Search,18-24,Healthcare,60,Mobile,Europe,Q1,40.82392291258478,9614.72,942018,15355,865,20294.84
CAMP_00300,2022-03-03 20:17:37.171434287,Google,Video,45-54,Finance,7,Desktop,Europe,Q1,74.81347828671448,68605.89,7002487,135355,11777,289190.34
CAMP_00301,2022-03-04 01:15:28.265653131,Google,Social,55+,Travel,60,Desktop,Asia,Q1,70.48214006366678,7979.13,958802,17010,1223,99190.05
CAMP_00302,2022-03-04 06:13:19.359871975,Instagram,Video,45-54,Finance,14,Mobile,North America,Q1,49.09452548837562,390.72,31720,844,31,1188.94
CAMP_00303,2022-03-04 11:11:10.454090818,Instagram,Social,18-24,Technology,30,Desktop,North America,Q1,75.84276852724322,28918.72,3202903,70371,4279,807016.82
